register,stock,PGDP,autobus,taxi,passenger_volume,POP,Built_area,wage_average,P_road_area,P_baidu_index,baidu_index,province,year,scale,DMSP_mean,DMSP_sum
0.014470466000000001,0.082772858,30534,18618.49776,70993.00742000001,9.210873256000001,0.9863067209999999,2214.152225,39816.93,9.02,201.7961522,72.0,山西省,2011,1,3.8943554610000004,610522
0.015924122,0.092813353,32864,20804.5933,74647.30833,9.498776455,0.9897371759999999,2317.872482,44943.0,9.85,233.47501949999997,83.0,山西省,2012,1,4.394224697,688887
0.016676646,0.10681129,33848,22499.07101,74299.45475,9.675617058,1.003930686,2377.537373,47417.0,10.54,285.1915376,101.0,山西省,2013,1,4.406229468,690769
0.01654252,0.12016404900000001,34248,24321.07221,73008.52307000001,8.385941942,1.009059737,2477.6968420000003,49984.0,11.25,518.1925968,183.0,山西省,2014,1,4.417130719,692478
0.017096772,0.133098824,33593,21070.12538,75709.41063,6.267964964,0.9927764000000001,2554.298604,52960.0,12.37,658.441418,232.0,山西省,2015,1,4.166637962,653208
0.019667042,0.149689623,33972,25294.72812,87273.21033999999,5.318291234,1.056296898,3293.006764,54975.0,14.77,730.8313802,257.0,山西省,2016,1,3.560939204,558252
0.020982187000000003,0.16855795,41242,26343.76421,86821.66649,4.93532712,1.0705323820000001,3354.1887420000003,61547.0,15.92,1022.2018320000001,359.0,山西省,2017,1,5.207933865,816453
0.018964822,0.186011565,45517,29118.94605,86957.51869,4.483501939,1.085282673,3365.692658,67669.0,16.81,1123.799074,394.0,山西省,2018,1,5.385141385,844234
0.018254172,0.203044807,48469,32433.44673,89756.34905,4.003458931,1.100218961,3494.8110439999996,72207.0,17.22,860.129292,301.0,山西省,2019,1,6.235483603,977543
0.018761436,0.094353511,38276,20691.80787,111941.3451,8.058595151,0.887202237,3193.00536,41442.32,14.74,234.72029269999996,58.0,内蒙古自治区,2011,1,0.523302833,599704
0.018427406,0.107856671,42441,23088.98062,115286.8149,8.377457207,0.884361465,3554.957164,47053.0,15.96,218.8913191,54.0,内蒙古自治区,2012,1,0.61908485,709470
0.017617408,0.124769306,46320,30197.20515,109400.323,8.348447737,0.8838384890000001,4004.880447,51388.0,19.46,325.26947789999997,80.0,内蒙古自治区,2013,1,0.607090937,695725
0.016496794,0.139535555,49585,27683.61929,109739.3677,5.300181441,0.8889508690000001,4131.335642,54460.0,21.95,570.9644519999999,140.0,内蒙古自治区,2014,1,0.468466786,536862
0.016171003,0.152837045,52972,27220.3018,121763.1925,4.506853996,0.881211249,4348.539347,57870.0,22.85,642.2583983,157.0,内蒙古自治区,2015,1,0.445325385,510342
0.019183796,0.17166975,56560,32813.84842,186624.6612,4.24406112,0.981693954,5094.349967,61994.0,23.45,705.497741,172.0,内蒙古自治区,2016,1,0.414303515,474791
0.021938894,0.197256987,61196,32914.502389999994,160452.5511,3.8698056530000002,1.001215019,5212.5924780000005,67688.0,23.89,1113.169867,271.0,内蒙古自治区,2017,1,0.603622345,691750
0.017581755,0.219116945,66491,32922.53618,160839.2771,3.2226351419999997,1.022250213,5231.684303,75601.0,22.75,1297.6224849999999,315.0,内蒙古自治区,2018,1,0.5912026020000001,677517
0.015823825,0.23846963399999999,71170,36642.47146,159859.0873,2.695053362,1.044286206,5251.177922999999,83277.0,23.32,818.6875817000001,198.0,内蒙古自治区,2019,1,0.728366891,834707
0.013929522,0.081478228,37353,41868.504,157831.3789,19.64453215,0.971800592,4273.181921,38454.9,11.03,189.5639227,83.0,辽宁省,2011,1,4.626725808,685306
0.010230712,0.094786015,40778,43148.1073,160913.2423,20.7104518,0.969792894,4416.249678,42503.0,11.31,164.49559069999998,72.0,辽宁省,2012,1,5.139462189,761252
0.014512565,0.10458794800000001,43956,43212.75166,162953.9959,17.88738811,0.9697926370000001,4405.027904,46310.0,12.21,233.4092708,102.0,辽宁省,2013,1,5.221072246,773340
0.011502996000000001,0.119234966,45915,44730.3083,156999.7366,18.52356147,0.9731117659999999,4477.845718,49110.0,12.57,398.947852,174.0,辽宁省,2014,1,5.0601948430000006,749511
0.015483037,0.133970129,46482,46679.10283,166822.1347,13.86136603,0.972788731,4487.136856,53458.0,12.47,512.8813526,223.0,辽宁省,2015,1,5.337822967,790633
0.017657367,0.152201884,47069,50885.53017,186367.1579,13.63056382,0.987366073,6458.210715,57148.0,13.01,528.5669241,229.0,辽宁省,2016,1,4.598289213,681094
0.017117691,0.168324735,50221,52605.53095,189991.5552,13.34990073,0.9921587209999999,6121.0678100000005,62545.0,13.68,849.633845,367.0,辽宁省,2017,1,6.316866844,935648
0.014706628000000001,0.185139385,54657,51531.31843,189819.1893,13.10135997,0.998158655,6207.192106,69093.0,14.93,1081.027839,465.0,辽宁省,2018,1,6.649045699999999,984850
0.013503756,0.20100172100000002,58019,53874.96912,190450.81699999998,12.74488492,1.004073828,6349.2164649999995,75264.0,15.06,627.9188342,269.0,辽宁省,2019,1,7.364949804,1090889
0.011337825,0.066886588,28270,28987.84294,120180.2123,18.49834471,0.91663865,3106.754066,34769.38,11.28,252.1953301,69.0,吉林省,2011,1,1.779020825,339825
0.011978825,0.077261206,32005,28792.6982,122115.4131,19.94282519,0.917700409,3223.3659829999997,39092.0,12.04,247.1001383,67.0,吉林省,2012,1,1.9854568680000002,379258
0.013130676,0.09256325,35139,30297.83207,122056.0222,13.0192345,0.918215514,3399.141696,43821.0,12.79,335.4416148,90.0,吉林省,2013,1,2.280989226,435710
0.014610323,0.10718379800000001,37539,31262.09803,124747.0707,9.13606566,0.925358102,4052.77319,47683.0,16.31,531.0790147,141.0,吉林省,2014,1,1.6352176230000002,312356
0.014930738999999998,0.11940785300000001,38128,31969.97405,121105.3064,11.04220068,0.931882878,4041.918147,52927.0,13.49,635.5935316,167.0,吉林省,2015,1,2.064554126,394367
0.016559973999999998,0.136267468,40259,43521.57361,217812.5028,10.49660664,0.964273128,5505.834276,57486.0,14.98,745.1795339,193.0,吉林省,2016,1,1.674716519,319901
0.017302082,0.152031345,42890,44040.59238,221306.4311,9.897057956,0.9823362809999999,5701.911738000001,62908.0,14.3,1303.742904,332.0,吉林省,2017,1,2.850375357,544473
0.013840212,0.168429828,44925,47919.78709,224952.3428,9.330067177,1.00023927,6143.664807,70309.0,13.81,1504.978318,377.0,吉林省,2018,1,2.388607356,456267
0.013069767,0.182932129,47554,46192.278710000006,227202.2642,9.278601784,1.017724164,6305.767132,76401.0,14.13,819.1414538,202.0,吉林省,2019,1,2.971782764,567664
0.009644036,0.060695442999999995,26093,33276.12582,126394.1243,9.478311797,0.993897734,3590.2497229999994,33098.44,10.71,175.96688480000003,67.0,黑龙江省,2011,1,1.5310355340000001,693357
0.00948042,0.069243307,29352,34974.7047,130852.7177,10.76579284,0.992593097,3706.3701229999997,38598.0,13.56,165.2012564,62.0,黑龙江省,2012,1,1.721828436,779761
0.010119102,0.07843319,32068,34652.30878,127919.0899,9.366732326000001,1.007552955,3889.047776,42744.0,11.68,235.4538319,87.0,黑龙江省,2013,1,2.037553989,922743
0.010808409,0.088749383,33464,34132.6861,135221.9673,8.676147172,1.016034437,3986.8209159999997,46036.0,11.96,401.4316232,146.0,黑龙江省,2014,1,1.076978281,487729
0.011836956000000001,0.098571243,32759,36937.24371,140157.518,9.144496903,1.020413426,4139.011377000001,51241.0,10.57,476.39264330000003,170.0,黑龙江省,2015,1,1.310781508,593611
0.014330832,0.112755904,34025,48229.97268,183520.4666,8.166572089,1.072812255,5177.406473,55299.0,13.71,612.135351,214.0,黑龙江省,2016,1,1.0593351709999999,479739
0.014511603,0.126876706,35887,51392.46902,185275.7819,6.970757565,1.094162263,5304.502558,59995.0,13.89,886.0268009,304.0,黑龙江省,2017,1,1.732542374,784613
0.012322162,0.14195761199999998,38199,50543.46336,188840.7031,6.166730713,1.117361351,5426.627875,65397.0,14.86,1061.537617,357.0,黑龙江省,2018,1,1.429248699,647261
0.011294472,0.156825132,41156,53111.671539999996,189149.7478,5.533896459,1.14292432,5381.35879,72603.0,15.22,665.4531762,219.0,黑龙江省,2019,1,1.608499607,728438
0.016501416,0.084971219,61464,30620.497139999996,43147.578989999995,32.30738689,0.9456600209999999,3210.426543,45986.24,15.05,132.1422136,105.0,江苏省,2011,1,14.62276351,1515240
0.017031598000000002,0.099387121,66533,31494.88925,45492.342489999995,34.45705166,0.935827253,3441.7529729999997,51279.0,16.11,123.8931956,100.0,江苏省,2012,1,14.39841925,1491993
0.019228847,0.11578627699999999,72768,33282.34759,46340.25887,16.62045279,0.9338920059999999,3592.4582219999998,57984.0,16.44,176.5576737,144.0,江苏省,2013,1,16.28882863,1687881
0.021553997000000002,0.132999074,78711,34136.97545,46940.92122,16.66601209,0.9330028640000001,3675.094238,61783.0,16.76,375.158282,309.0,江苏省,2014,1,17.26749146,1789292
0.022316176,0.149542961,85871,37669.24168,52578.82828,14.43718457,0.9300523479999999,3884.06059,67200.0,17.21,523.0165362,434.0,江苏省,2015,1,17.31719133,1794442
0.026552467000000003,0.17104815199999998,92658,46893.86582,63938.66662,13.5953519,0.9323418590000001,5149.736357,72684.0,25.37,547.4365004,457.0,江苏省,2016,1,17.17317751,1779519
0.025989147,0.191957393,102202,49462.2174,63633.89608,12.44541659,0.933020263,5269.003235,79741.0,25.62,983.1029302999999,826.0,江苏省,2017,1,22.47613441,2329022
0.024321633999999998,0.210632178,110508,52387.42858,62314.55345,11.50339532,0.936066816,5404.017097,86590.0,25.2,1167.827302,985.0,江苏省,2018,1,22.34569879,2315506
0.023101375,0.226149428,116650,53178.801660000005,60417.34275,11.1705516,0.9401402259999999,5495.710382,98669.0,25.41,649.1275817000001,549.0,江苏省,2019,1,24.87096369,2577179
0.022599444,0.11923299,57828,32943.37795,43955.36509,39.64968901,0.866163769,2772.058089,46684.58,13.41,201.50520490000002,111.0,浙江省,2011,1,8.979405952,963167
0.022692095,0.137460431,61097,33019.93037,44545.453369999996,39.33195785,0.852846054,2812.966838,50813.0,13.82,179.4754584,101.0,浙江省,2012,1,9.072232995,973124
0.02457921,0.15729125,65105,35802.466210000006,47133.83952,35.98033634,0.841726775,2959.270623,57310.0,13.84,261.5737145,150.0,浙江省,2013,1,9.396945853,1007954
0.025268258999999998,0.173386277,68569,37127.15777,48621.14058,19.34514916,0.832487126,3042.6760280000003,62460.0,14.16,563.6488813,329.0,浙江省,2014,1,12.35817236,1325587
0.025429851,0.188728938,73276,37719.51393,48021.81196,15.54591004,0.8207699540000001,3124.205141,67707.0,14.61,714.1040322,424.0,浙江省,2015,1,12.66804333,1358825
0.02685731,0.20856673,78384,52502.0524,62670.37508,13.77334971,0.81360294,4433.9194990000005,74644.0,17.73,766.3564566,462.0,浙江省,2016,1,12.96138499,1390290
0.027796115,0.228034657,85612,56005.56021,62792.03367999999,13.08593497,0.8055971270000001,4621.794283,82642.0,17.28,1231.824987,754.0,浙江省,2017,1,16.16595503,1734025
0.02752724,0.246396602,93230,58471.67619,62743.97581,11.57491016,0.796803549,4691.814361,90857.0,18.05,1554.294103,967.0,浙江省,2018,1,16.029777,1719418
0.026820114,0.262693538,98770,58181.668529999995,62209.192310000006,11.511570599999999,0.7880355859999999,4778.632449000001,101996.0,19.02,891.8427204,564.0,浙江省,2019,1,17.34856988,1860877
0.008703147,0.043359811,27303,18988.98845,59617.64438,29.30182324,1.152869338,2481.344067,40260.81,10.98,140.8330417,84.0,安徽省,2011,1,4.291435094,601509
0.009743804,0.050732384000000005,30697,19641.581309999998,60887.8979,34.6216343,1.1551311709999998,2550.5938929999998,46091.0,11.73,127.194971,76.0,安徽省,2012,1,4.272785645,598895
0.011589455,0.059959634000000005,34404,20141.98426,58204.66847999999,40.70098164,1.158026205,2687.603576,48929.0,12.55,175.4965021,105.0,安徽省,2013,1,5.054250348,708429
0.012761016000000002,0.070498483,37580,22821.9772,62016.169839999995,21.92852249,1.157335906,2778.4872800000003,52388.0,13.31,293.7019587,176.0,安徽省,2014,1,4.960639247,695308
0.014640163999999999,0.083060863,39692,22201.75065,62481.35587000001,13.00326389,1.1574074079999999,2883.063043,56974.0,13.75,374.74822919999997,225.0,安徽省,2015,1,5.154746192,722515
0.019045173999999998,0.099769215,43686,24033.55208,65093.015120000004,11.71089749,1.159841544,3324.4780809999997,61289.0,21.82,395.21767389999997,238.0,安徽省,2016,1,5.147511861,721501
0.020028063999999998,0.11727509400000001,49092,26750.95639,65326.526979999995,9.489633376,1.159281134,3373.0257920000004,67927.0,22.19,653.4306953,395.0,安徽省,2017,1,7.988542075,1119714
0.01873058,0.134211369,56063,27486.79173,64140.243070000004,8.368842077,1.159008998,3478.088789,77196.0,22.95,868.6980056,527.0,安徽省,2018,1,8.111511432999999,1136950
0.017744813999999998,0.14921521699999998,60561,29842.05713,64317.5555,7.502098555,1.15951047,3685.0568450000005,82127.0,23.69,493.0941363,300.0,安徽省,2019,1,9.625191738,1349115
0.011758847,0.064178801,47928,25149.380559999998,39826.539789999995,19.57489544,0.950069877,2476.95452,39079.58,10.87,195.2674729,73.0,福建省,2011,1,4.467264861,557604
0.012440606000000002,0.07447052,52959,26793.3348,40889.01578,19.66103564,0.9388290090000001,2449.826207,44979.0,12.56,183.6058185,70.0,福建省,2012,1,4.769980772,595389
0.014416325,0.086195075,58255,28568.6053,44426.82169,17.63430556,0.9380318790000001,2539.489109,49328.0,12.03,284.75413039999995,110.0,福建省,2013,1,5.240378145,654104
0.015542768,0.098748299,63709,29438.027469999997,44400.974539999996,12.35707499,0.944009214,2633.458249,54235.0,12.23,485.3123835,190.0,福建省,2014,1,6.108676494,762485
0.015240227,0.10981690599999999,67649,32649.701,47120.601389999996,10.18890623,0.938472069,2807.410168,58719.0,12.18,582.6700348999999,231.0,福建省,2015,1,6.2908428139999994,785223
0.018157623,0.123410834,74024,40235.27177,54317.86689,9.784316088999999,0.938143837,3672.5248060000004,63138.0,14.41,640.004323,256.0,福建省,2016,1,6.273642045,783076
0.018708092,0.13785678199999998,83758,42628.412639999995,53127.11947,9.302072046000001,0.938075401,3754.488039,69029.0,17.41,955.3278727,386.0,福建省,2017,1,8.153533088,1017724
0.017603214,0.15248447199999998,94719,43753.4119,49433.44747,8.344021213,0.937213913,3887.886414,76266.0,20.59,1219.249014,498.0,福建省,2018,1,8.258556321,1030833
0.016663026,0.165108604,102722,42334.66822,49464.87088,7.571653942999999,0.938180875,3933.9886030000002,84374.0,21.37,718.3594241000001,296.0,福建省,2019,1,8.812137478,1099931
0.007676899,0.038395687000000005,25928,14597.2995,22947.88588,16.22601076,1.0637093770000001,1759.1961670000003,30902.5,11.29,152.1950883,68.0,江西省,2011,1,1.617553845,269994
0.008566393,0.045064636,28624,15948.28611,24119.10085,17.33169265,1.073536888,1832.622563,39651.0,12.76,138.564145,62.0,江西省,2012,1,1.696228619,283126
0.010161935,0.055153296,31952,15848.41722,26385.72663,17.03710438,1.07676734,2008.702536,43582.0,13.23,205.5624397,92.0,江西省,2013,1,2.036401761,339906
0.011386654,0.064242254,34988,15287.90564,27529.84235,13.3558145,1.099429533,2163.888485,47299.0,13.03,343.8997178999999,154.0,江西省,2014,1,1.755839799,293076
0.012898888,0.075613095,37436,16176.035609999999,27553.47067,11.97686973,1.0963564129999999,2349.105709,52137.0,11.47,457.32827199999997,205.0,江西省,2015,1,1.791983944,299109
0.016096201,0.088918817,40950,17757.48562,30535.57095,11.88419836,1.109056005,3053.111711,57470.0,17.33,456.51925650000004,205.0,江西省,2016,1,1.84074529,307248
0.017333192,0.103452907,44878,21347.848280000002,31888.542660000003,11.65893615,1.116137588,3228.601144,63069.0,17.9,701.6767272999999,316.0,江西省,2017,1,2.89824162,483760
0.016917158999999998,0.11913820300000001,50347,22551.04109,30020.034560000004,10.92689364,1.1243009259999999,3426.4284549999998,70772.0,19.37,817.8215393999999,369.0,江西省,2018,1,3.0153850760000003,503313
0.01585996,0.13317272,54640,23014.66314,30944.643310000003,10.17451898,1.133929151,3561.845844,76131.0,19.93,571.4901915,258.0,江西省,2019,1,3.326657281,555269
0.014512173,0.08841517800000001,40581,26530.16286,52912.81473,25.11322632,0.9963224559999999,2662.469455,37908.36,16.08,125.6959828,121.0,山东省,2011,1,9.490127994,1497732
0.017257164,0.106041329,44348,27788.41119,53027.89095,26.3047865,0.9889833290000001,2858.64363,42572.0,16.75,108.3992709,105.0,山东省,2012,1,9.889405652,1560746
0.018893772,0.12333794099999999,48673,28445.520089999998,50001.979139999996,25.60333263,0.988185998,3109.895489,47652.0,17.43,153.18162900000002,149.0,山东省,2013,1,10.64465847,1679940
0.020588153,0.13810499199999998,51933,29282.042610000004,52543.82245,6.7754037810000005,0.99694365,3331.29389,52460.0,18.13,311.9572111,305.0,山东省,2014,1,10.09931568,1593874
0.020783798,0.153584589,56205,31419.16509,53399.466889999996,4.773818205,0.998446721,3454.308829,58197.0,18.02,416.79417889999996,410.0,山东省,2015,1,10.34149031,1632094
0.022539299,0.17373144100000001,59239,47651.2921,61811.189889999994,4.921890146,0.9920564590000001,4833.882238,63562.0,24.65,445.58413949999994,442.0,山东省,2016,1,9.951926245,1570613
0.021475487999999997,0.192896512,62993,50626.649580000005,61659.30439,4.909611365,0.98928485,4969.493208,69305.0,25.13,746.7735721,747.0,山东省,2017,1,15.25407426,2407398
0.019557335,0.21166377,66284,49242.91288,61384.07457999999,4.977001115,0.9896448590000001,5135.727311,75125.0,25.28,1020.382692,1026.0,山东省,2018,1,15.648656699999998,2469671
0.019889042,0.231257307,69901,54462.73929,61774.843389999995,4.913151283,0.9915299320000001,5363.92729,84089.0,25.28,608.4336516,614.0,山东省,2019,1,17.41324927,2748159
0.008496868000000001,0.053141733,27901,16131.85746,40520.99545,19.24458401,1.176564414,1744.9587559999998,30094.77,7.99,111.3126788,105.0,河南省,2011,1,5.92181974,981210
0.010996522,0.061279575,30497,16398.43315,40450.10024,20.48040362,1.1744365540000001,1897.513423,37958.0,8.27,94.77037073,90.0,河南省,2012,1,6.029651042999999,999077
0.013237225,0.07335066400000001,33114,17705.116,41379.28371,22.08905054,1.138987605,1897.911389,38804.0,8.97,138.182186,132.0,河南省,2013,1,6.509577897000001,1078598
0.015281641,0.100872985,35982,19979.36173,41723.75094,13.59778833,1.157362651,1953.394206,42670.0,9.37,277.8669436,267.0,河南省,2014,1,5.930516494,982651
0.015841106,0.09841996800000001,38338,23702.2154,40413.791789999996,11.63400711,1.14786768,1977.682996,45920.0,10.96,364.9357541,353.0,河南省,2015,1,5.857592912,970568
0.0194559,0.11340154300000001,41326,23304.16236,47844.53265,10.92616838,1.140434333,2612.053974,50028.0,12.97,423.0213196,412.0,河南省,2016,1,5.619666372999999,931145
0.019868256,0.129998455,45723,26294.48128,47801.934839999994,10.07315893,1.1346145559999998,2738.795959,55997.0,13.9,905.7917363,888.0,河南省,2017,1,9.086382126,1505559
0.018711082,0.147226888,50714,27674.60885,48257.408760000006,9.516714022999999,1.131292116,2840.5827870000003,64148.0,14.57,1092.766206,1076.0,河南省,2018,1,9.112478423999999,1509883
0.017717018,0.163124261,54356,27864.156239999997,47297.32327,9.236547357000001,1.128794688,2978.9765030000003,68305.0,15.19,598.021438,591.0,河南省,2019,1,11.02953637,1827528
0.0067688340000000005,0.043435092,34719,25081.94223,47023.2012,16.45011203,0.928294747,2282.392328,31953.87,11.34,141.017375,81.0,湖北省,2011,1,2.1523390019999997,400193
0.008924715,0.050886474,39149,23895.70849,48656.161239999994,18.35683958,0.923144819,2245.9089280000003,40884.0,12.69,133.4374903,77.0,湖北省,2012,1,2.2322759690000002,415056
0.011113342,0.061214925999999996,43835,25085.33789,49381.30723,19.83318703,0.921246641,2445.8333989999996,44613.0,12.82,191.7284656,111.0,湖北省,2013,1,2.8917949380000003,537683
0.013335745,0.072711151,48635,24375.96443,46819.76128,14.17594501,0.9169874459999999,2555.558546,50637.0,13.28,354.7473453,206.0,湖北省,2014,1,2.646148633,492009
0.015731107,0.08548388900000001,52021,28527.202739999997,50731.789880000004,15.07844389,0.909954336,2470.414612,55237.0,7.49,456.0237938,266.0,湖北省,2015,1,2.697817505,501616
0.018091298000000002,0.100331288,56844,33760.76503,62062.61086,15.03563255,0.905602256,3833.0032079999996,61113.0,16.14,480.61667620000003,282.0,湖北省,2016,1,2.629174869,488853
0.018193215,0.11532944199999999,63169,34698.417,62342.806820000005,14.72082844,0.9008592459999999,3971.49534,67736.0,15.74,719.3139788,424.0,湖北省,2017,1,3.7871825489999997,704166
0.017176164,0.130682316,71097,35656.78157,62722.097570000005,13.702693900000002,0.8978322409999999,4246.667697999999,76017.0,17.0,862.8687354,510.0,湖北省,2018,1,3.949777878,734398
0.016651413,0.145399711,76712,35979.2772,62905.90011,11.750044699999998,0.895502754,4493.399194,81524.0,17.45,530.2244822,314.0,湖北省,2019,1,4.559956758999999,847851
0.007573602,0.03927019,28766,17439.054819999998,32650.132380000003,23.99873697,1.043484179,1786.9442239999998,35145.41,12.25,114.0602696,75.0,湖南省,2011,1,1.4818933090000002,313988
0.008699451,0.046790865,32203,17271.34756,32351.50869,25.84370015,1.045938474,1866.2287809999998,40028.0,10.8,104.7760666,69.0,湖南省,2012,1,1.5401896330000002,326340
0.010401938000000001,0.05560943,35702,18765.94601,33809.33243,27.53799467,1.039117254,1919.6580190000002,43893.0,11.56,159.21334280000002,105.0,湖南省,2013,1,2.0615622769999997,436810
0.011506948000000001,0.065774752,39181,23048.71568,35026.478460000006,21.96402571,1.047130781,1957.437725,48525.0,12.57,295.20522539999996,195.0,湖南省,2014,1,1.952766385,413758
0.012892697,0.076799708,43155,25664.42152,38532.92418,18.03495697,1.050476589,2044.4436660000001,53889.0,13.13,367.45548130000003,243.0,湖南省,2015,1,1.952662554,413736
0.015602553,0.089999043,46606,28727.791269999998,39535.83347,16.40873795,1.051862433,2456.167242,60160.0,14.59,373.107816,247.0,湖南省,2016,1,2.058244408,436107
0.016402021,0.10305984,51030,31235.19145,38871.26501,15.14392384,1.0541126809999999,2578.042219,65994.0,13.72,570.2164767999999,378.0,湖南省,2017,1,3.0567011039999996,647663
0.0159934,0.11772107300000001,54763,33201.75608,39213.2245,13.71829754,1.057004255,2769.074091,73300.0,16.96,624.0591582000001,414.0,湖南省,2018,1,3.1099285930000002,658941
0.015121631000000002,0.131162105,60104,36893.34393,39892.96202,12.67975176,1.06011508,2796.228615,77563.0,17.69,435.4041324,289.0,湖南省,2019,1,3.3388757000000004,707451
0.012968877,0.085949358,50076,55230.71585,55830.80357999999,46.57454472,0.8138642640000001,3303.31311,45226.04,12.1,113.2240997,120.0,广东省,2011,1,8.755745908,1590490
0.012511852,0.09518953599999999,52308,56033.56992,55446.331360000004,50.78521699,0.791423251,3408.736364,50577.0,12.7,106.43699009999999,116.0,广东省,2012,1,8.115809987,1474245
0.014446628000000001,0.105541241,56029,56423.064139999995,56616.689829999996,54.22738466,0.783968908,3487.951679,53611.0,13.59,159.5619118,178.0,广东省,2013,1,9.023396513,1639109
